name,src_file,src_line,total_ns,total_perc,counts,mean_ns,min_ns,max_ns,std_ns
ra_verify,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,907,6534769,0.042194,6,1089128,1066746,1126018,22655.331862
on_JOIN_response,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,443,3473682,0.022429,1,3473682,3473682,3473682,0.000000
on_JOIN,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,564,851331,0.005497,1,851331,851331,851331,0.000000
gkexchg_success,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,1210,56557,0.000365,1,56557,56557,56557,0.000000
JOIN_response,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,262,5540,0.000036,1,5540,5540,5540,0.000000
gka and attest,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,864,490220290,3.165264,1,490220290,490220290,490220290,0.000000
gka,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,867,78313278,0.505655,1,78313278,78313278,78313278,0.000000
ra_attest,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,941,445844361,2.878737,1,445844361,445844361,445844361,0.000000
round1,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,665,767273,0.004954,1,767273,767273,767273,0.000000
computeKey_passive,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,791,1458693,0.009419,1,1458693,1458693,1458693,0.000000
ra_static,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,1065,2783124157,17.970132,1,2783124157,2783124157,2783124157,0.000000
round2,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,704,2002727,0.012931,1,2002727,2002727,2002727,0.000000
LCMsec Startup,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,225,1221357413,7.886085,1,1221357413,1221357413,1221357413,0.000000
JOIN,/home/moritz/Documents/Studium/Praktikum/sketches/lcm_proof_of_concept/lcm/lcm/lcmsec/gkexchg.cpp,234,304573,0.001967,1,304573,304573,304573,0.000000
